,customer_id,total_amount,percentage_spend
75,1164883614,156744.0,0.07319924041078521
76,1863426217,155600.0,0.07371708163853484
77,1181592852,152600.0,0.07422493878091656
78,1586514574,152090.0,0.07473109862878571
79,1625441548,150499.0,0.07523196358338143
80,1871811318,149100.0,0.07572817262616723
81,1630289793,147280.0,0.07621832465716315
82,1317996137,147056.0,0.07670773120978494
83,2046157107,147000.0,0.07719695139281318
84,1600780721,146586.0,0.07768479377206067
85,1741134946,146307.0,0.07817170763136894
86,2275635727,146200.0,0.0786582653916324
87,1345512486,144683.0,0.07913977453272816
88,2175974660,142899.0,0.07961534647105846
89,1243778855,140583.0,0.08008321069548473
90,1493597282,139999.0,0.0805491313512927
91,1348524844,139699.0,0.0810140535985639
92,2247005820,139500.0,0.08147831356817234
93,1154876963,138661.0,0.08193978132190621
94,1773840736,136525.0,0.08239414040685814
95,1814684324,136200.0,0.08284741788256186
96,2067469939,135659.0,0.08329889489487091
97,1482088736,135080.0,0.08374844497870394
98,2236204604,133934.0,0.08419418114192644
99,1941116947,131297.0,0.08463114129411052
100,1360903361,131007.0,0.08506713631804237
101,1532858642,130900.0,0.08550277524292944
102,2197009907,130012.0,0.0859354588785476
103,1499758375,127500.0,0.08635978250668434
104,1225531606,126834.0,0.08678188966786941
105,1557199901,126577.0,0.0872031415257413
106,1701373267,124123.0,0.08761622640178222
107,1503104290,123497.0,0.0880272279320097
108,1685007161,123141.0,0.08843704468410686
109,1574065451,122933.0,0.08884616920628519
110,1902455585,122900.0,0.08925518390352445
111,1330744974,122126.0,0.08966162270673879
112,1499910211,121395.0,0.09006562872115181
113,1280357090,121290.0,0.09046928529257696
114,1197903823,121100.0,0.09087230953859547
115,2268186815,119400.0,0.09126967613623883
116,1652904347,118700.0,0.09166471311396301
117,1216069884,117775.0,0.09205667166536541
118,1780342142,117600.0,0.092448047811788
119,1800264757,115395.0,0.09283208565546519
120,1874517442,115164.0,0.09321535472456903
121,2174791353,114941.0,0.0935978816433272
122,2155151984,114777.0,0.09397986276541859
123,2299189211,114500.0,0.09436092202362767
124,2073623027,113549.0,0.09473881632677512
125,2284672851,112734.0,0.09511399828673095
126,1349402123,112410.0,0.09548810196546705
127,2276501765,111745.0,0.09585999250527992
128,1236273915,111480.0,0.09623100111755195
129,1429627771,109996.0,0.09659707093559533
130,1727026081,109900.0,0.09696282126290692
131,1206800447,109800.0,0.09732823878737293
132,1200088688,109695.0,0.09769330686885105
133,2148341317,109652.0,0.09805823184510556
134,1821216772,109500.0,0.09842265096103478
135,1927538280,109384.0,0.0987866840256631
136,1517903147,109194.0,0.09915008476488478
137,2253461398,108388.0,0.09951080311317094
138,1331378323,107341.0,0.0998680370156637
139,2009627249,107213.0,0.10022484493051409
140,2260012178,106000.0,0.10057761594684739
141,1695574502,104900.0,0.10092672613187911
142,1520197490,103283.0,0.10127045489489753
143,1907911496,102739.0,0.1016123732104359
144,1918743354,102553.0,0.10195367251268145
145,1600175891,101552.0,0.10229164045844258
146,2186478212,101392.0,0.10262907591965074
147,1925795540,101300.0,0.10296620520224097
148,1353376196,101217.0,0.10330305825846933
149,1616999682,100540.0,0.10363765823943301
150,1380732855,100000.0,0.10696568669540751
151,1233292740,100000.0,0.10696568669540751
152,1409773345,100000.0,0.10696568669540751
153,1223522022,100000.0,0.10696568669540751
154,1980423783,100000.0,0.10696568669540751
155,1894394860,100000.0,0.10696568669540751
156,1661495457,100000.0,0.10696568669540751
157,2260822776,100000.0,0.10696568669540751
158,1449949334,100000.0,0.10696568669540751
159,2288536879,100000.0,0.10696568669540751
160,1387469659,99500.0,0.10729682552677698
161,1410163408,99369.0,0.10762752838641872
162,1189516017,97504.0,0.10795202447299006
163,2151779735,97500.0,0.10827650724744757
164,1937737662,96799.0,0.10859865707395744
165,2048599541,96600.0,0.10892014462280458
166,1558261474,96498.0,0.10924129271274921
167,2149895222,96485.0,0.1095623975383239
168,1209726474,95758.0,0.10988108288721112
169,1294354804,95628.0,0.11019933559239906
170,2287942026,95500.0,0.11051716230994461
171,1792293191,95455.0,0.11083483926620966
172,1691969371,94999.0,0.11115099864149879
173,1591323258,94600.0,0.11146583013343397
174,2114219113,94182.0,0.11177927050947456
175,1858642095,93974.0,0.11209201865559631
176,1996034839,93580.0,0.11240345555850641
177,1660565411,93338.0,0.11271408707853016
178,1344352642,92300.0,0.1130212641050166
179,1489364508,92000.0,0.11363362134091591
180,1408503768,92000.0,0.11363362134091591
181,1430427846,91544.0,0.11393828237788964
182,1433081776,91462.0,0.11424267051652999
183,2284763607,90900.0,0.11454518830317807
184,1836067738,90053.0,0.11484488724972394
185,2164247501,90000.0,0.11514440981076164
186,2255915899,89900.0,0.11544359956895375
187,1705875446,89100.0,0.11574012690438108
188,1549413368,89000.0,0.11603632143696281
189,1347590861,87469.0,0.11632742075797844
190,1675248934,87256.0,0.11661781120893296
191,2037063272,86500.0,0.11690568567037475
192,1692715092,85937.0,0.11719168645179584
193,2280015873,85935.0,0.11747768057716
194,1166954858,85176.0,0.1177611487289261
195,2232103618,84900.0,0.11804369834483833
196,2086804451,84727.0,0.11832567221182767
197,2231110455,84605.0,0.1186072400593454
198,1538598172,84600.0,0.11888879126672085
199,1325183000,84071.0,0.11916858194704308
200,1186206733,84070.0,0.11944836929933686
201,2227023716,82315.0,0.1197223159616904
202,2222504831,82075.0,0.11999546389721451
203,1944914957,81710.0,0.12026739710235218
204,2085816579,81600.0,0.12053896422435971
205,1668141074,81595.0,0.12081051470622495
206,1665519136,81534.0,0.12108186217835437
207,1567266949,81235.0,0.12135221456997546
208,1615472550,81060.0,0.12162198455661676
209,1573845104,81000.0,0.12189155486155069
210,1333075458,80881.0,0.12216072913109836
211,2221375405,80533.0,0.12242874524674335
212,1171606288,80000.0,0.12269498752322132
213,1227130310,79900.0,0.12349271594411841
214,1446493021,79900.0,0.12349271594411841
215,2292473048,79900.0,0.12349271594411841
216,1281259056,79839.0,0.12375842240801496
217,1520585698,79500.0,0.12402300067026494
218,1338208044,79400.0,0.12428724612966931
219,1353385338,79010.0,0.12455019365797586
220,1893065202,78915.0,0.12481282502357909
221,1443576224,78660.0,0.12507460774192602
222,1522595673,78146.0,0.12533467985364663
223,2255727295,77900.0,0.12559393327036703
224,1299541933,77520.0,0.12585192203627418
225,1900830617,76325.0,0.12610593380817645
226,1236479018,76243.0,0.1263596726817453
227,1397780392,76113.0,0.12661297891161488
228,1170540403,75999.0,0.1268659057462405
229,1233093336,75998.0,0.12711882925283766
230,1222306429,75842.0,0.12737123358699567
231,2109746978,75667.0,0.1276230555161739
232,2092742948,75500.0,0.12787432166459997
233,1824828754,75387.0,0.1281252117458105
234,2277528002,74899.0,0.12837447774913455
235,1407898682,74331.0,0.1286218534322956
236,1578138910,74155.0,0.12886864338244838
237,1234414510,74131.0,0.12911535345991823
238,2236756971,74095.0,0.12936194372836365
239,1210296915,73791.0,0.12960752227615846
240,1929560824,73544.0,0.12985227880092465
241,1987516489,73444.0,0.13009670252284525
242,1193476113,73000.0,0.1303396486001314
243,1257166814,72909.0,0.13058229182682804
244,1208776332,72300.0,0.130822908284195
245,1493614661,72290.0,0.13106349146127738
246,1908455275,72265.0,0.1313039914376484
247,1981067851,72120.0,0.13154400884989326
248,1929551345,71900.0,0.13178329409587783
249,1719013533,71548.0,0.1320214078758459
250,1839198217,71249.0,0.13225852657530562
251,2185734554,71176.0,0.13249540232868806
252,2230625466,70900.0,0.13273135954621668
253,2267219559,70524.0,0.1329660654250458
254,2296336591,70500.0,0.133200691431192
255,1833767130,70395.0,0.13343496799435034
256,1447561184,70000.0,0.1343668159620232
257,1266644138,70000.0,0.1343668159620232
258,1545968817,70000.0,0.1343668159620232
259,1228288444,70000.0,0.1343668159620232
260,1597160883,69800.0,0.13459911234825023
261,1799488466,69634.0,0.13483085628175356
262,2063681331,69600.0,0.13506248706228938
263,1420990683,69500.0,0.1352937850399796
264,2209302854,68400.0,0.13552142218636826
265,1608212440,68250.0,0.13574856012848852
266,2211642315,68131.0,0.1359753020352225
267,1772809021,67950.0,0.13620144156880598
268,2236426639,67900.0,0.13642741470096667
269,1784213545,67837.0,0.1366531781673346
270,1891360905,67646.0,0.13687830598026746
271,1820018592,67589.0,0.1371032440955783
272,1258896250,67234.0,0.1373270007607873
273,1802863514,67000.0,0.1375499786673376
274,2148386628,66806.0,0.13777231093636744
275,1752111312,66774.0,0.13799453670848666
276,2101865035,66400.0,0.13821551779796337
277,2033294146,66390.0,0.13843646560715553
278,1516690658,65952.0,0.13865595573988396
279,1306701701,65924.0,0.13887535268781562
280,2175729856,65895.0,0.13909465312292207
281,1279355669,65777.0,0.1393135608506707
282,1521861923,65614.0,0.13953192610978102
283,1649073696,65530.0,0.13975001181450103
284,1512915153,65497.0,0.13996798769428198
285,2086358011,65000.0,0.14018430954392033
286,1971739777,64995.0,0.1404006147534164
287,1505260400,64900.0,0.14061660380020913
288,1313276998,64896.0,0.14083257953488806
289,1327631593,64895.0,0.1410485519415385
290,2212839494,64800.0,0.14126420818548566
291,1693328780,64543.0,0.14147900912611963
292,2201831810,64495.0,0.1416936503213877
293,1203897415,64256.0,0.1419074961178548
294,2257625081,64000.0,0.14212048993903717
295,2065410063,63777.0,0.14233274160987386
296,1555292498,63600.0,0.14254440421967385
297,2201777715,63396.0,0.1427553879116688
298,1405253931,63390.0,0.142966351635493
299,1408073158,63125.0,0.1431764334317764
300,1652146606,63000.0,0.1435957650172292
301,1693686532,63000.0,0.1435957650172292
302,1803490224,62986.0,0.1438053842175572
303,1553195780,62905.0,0.1440147338475803
304,1935188679,62899.0,0.14422406350943262
305,1749576417,62800.0,0.14464206388350304
306,1316597563,62800.0,0.14464206388350304
307,1332447567,62780.0,0.1448509975099691
308,1642101088,62587.0,0.1450592888269432
309,1476303775,62499.0,0.14526728727741314
310,1209168308,62495.0,0.14547527241576927
311,1550007084,62200.0,0.14568227578573087
312,1635339737,62000.0,0.1458886135500013
313,1466094964,61999.0,0.14609494798624326
314,1893161441,61995.0,0.1463012691103714
315,1214935267,61825.0,0.14650702446966202
316,1427492514,61800.0,0.14671269662824124
317,1936387886,61354.0,0.1469168844861291
318,2134873902,61308.0,0.147120919254708
319,1404343747,61194.0,0.1473245746280429
320,1843916460,61000.0,0.1477305940996718
321,2088876451,61000.0,0.1477305940996718
322,2197301252,60928.0,0.1479333642174374
323,2114335160,60800.0,0.14813570834756065
324,1600260765,60695.0,0.14833770303469604
325,1665142032,60500.0,0.1485390487562825
326,2078015571,60441.0,0.14874019812419004
327,2137750781,60289.0,0.1489408416317723
328,1554254100,60000.0,0.14973956846120617
329,1193641778,60000.0,0.14973956846120617
330,1777646256,60000.0,0.14973956846120617
331,1491816496,60000.0,0.14973956846120617
332,1443669505,59999.0,0.1499392468405362
333,2254616146,59750.0,0.15013809654078067
334,1252439760,59532.0,0.15033622073082173
335,1371801974,59500.0,0.15053423842395222
336,1411511716,59429.0,0.15073201982706233
337,2302399292,59355.0,0.1509295549560667
338,1847178096,59325.0,0.15112699024421739
339,1387084350,59286.0,0.1513242957392583
340,2031831935,59225.0,0.15152139822456337
341,1769984318,58848.0,0.15171724604314057
342,1685588562,58839.0,0.15191306390946166
343,2240388140,58740.0,0.1521085523009656
344,1181005373,58584.0,0.1523035215200304
345,1344907023,58548.0,0.1524983709300708
346,2256672857,58357.0,0.1526925846866761
347,1500238482,58000.0,0.1528856103371226
348,1463135136,57870.0,0.15307820334386987
349,1662494763,57800.0,0.1532705633886252
350,1688111524,57600.0,0.15346225782768932
351,1960418213,57591.0,0.15365392231449737
352,1805155867,57555.0,0.15384546699228097
353,2127957747,57500.0,0.15403682862849952
354,2152728419,57383.0,0.15422780088538868
355,2140033357,57282.0,0.15441843701140381
356,1539293837,56895.0,0.1546077851904065
357,2075610058,56880.0,0.15479708344898233
358,1338289873,56800.0,0.15498611546528168
359,1838171693,56745.0,0.15517496444001594
360,2016611790,56489.0,0.15536296143946549
361,1269230848,56340.0,0.1555504625626751
362,1957389895,56337.0,0.15573795370179933
363,2161915655,56207.0,0.1559250121972243
364,2262941815,56189.0,0.15611201078813705
365,1781086858,56185.0,0.15629899606693598
366,1609091668,55990.0,0.15648533238018597
367,1757754595,55900.0,0.15685740596156394
368,1636762300,55900.0,0.15685740596156394
369,2140095200,55771.0,0.15704301343658209
370,1472397973,55715.0,0.15722843454200672
371,2048102270,55707.0,0.15741382902320367
372,2293636714,55600.0,0.15759886740535586
373,1772440786,55595.0,0.15778388914736577
374,1929939546,55580.0,0.15796886096894883
375,1329674409,55336.0,0.15815302075158863
376,2212349697,55317.0,0.15833711730168779
377,1755828111,55304.0,0.158521170587417
378,2193276991,55151.0,0.15870471468479244
379,2274780181,55122.0,0.15888816226934266
380,1615719781,55119.0,0.15907159986980754
381,1996530279,55072.0,0.15925488105293495
382,1658272235,55000.0,0.15943792261801357
383,2227556183,54998.0,0.15962095752703523
384,1234977399,54879.0,0.15980359640067066
385,1458093596,54876.0,0.15998622529022072
386,1359848760,54800.0,0.16016860124960813
387,1634430341,54784.0,0.16035092396054024
388,1603737027,54700.0,0.16053296711708204
389,2280516251,54696.0,0.16071499696151
390,2215791615,54512.0,0.1608964144487021
391,2150807569,54494.0,0.161077772031382
392,2228297931,54485.0,0.16125909966180574
393,2112181194,53998.0,0.16143880654237147
394,2259499122,53975.0,0.16161843687828267
395,2011237561,53900.0,0.16179781761205972
396,1858518523,53844.0,0.1619770119762432
397,2011646906,53828.0,0.1621561530919714
398,1714831621,53700.0,0.16233486822005722
399,2155279241,53632.0,0.16251335704220807
400,1306614807,53600.0,0.1626917393674483
401,1940946507,53538.0,0.16286991535492426
402,1213162685,53497.0,0.1630479548932335
403,2227937897,53400.0,0.16322567161278256
404,1366661007,53218.0,0.1634027826311526
405,1156691666,53208.0,0.1635798603692381
406,2259291995,53180.0,0.16375684492252682
407,1835920780,53134.0,0.16393367638650658
408,1601523642,53100.0,0.1641103946975188
409,1190348325,53057.0,0.16428696990330746
410,2031467087,52995.0,0.16446333877133182
411,1947274453,52930.0,0.16463949131750655
412,1399630328,52900.0,0.16499159672814867
413,2049812680,52900.0,0.16499159672814867
414,1184660186,52784.0,0.16516726338216883
415,1991988272,52650.0,0.16534248408037588
416,1757783172,52500.0,0.1656919270682532
417,1301348811,52500.0,0.1656919270682532
418,1415600985,52471.0,0.16586655204936665
419,2274365250,52397.0,0.16604093075637433
420,2077087512,52357.0,0.1662151763422438
421,1254477125,52262.0,0.16638910576540994
422,1988137304,52215.0,0.16656287877123865
423,2008920220,52152.0,0.16673644211127464
424,1332001099,51999.0,0.16690949626295684
425,1678766318,51785.0,0.16708183821654948
426,1901108936,51578.0,0.16725349126825173
427,1388884048,51485.0,0.16742483481330758
428,1427369476,51440.0,0.16759602859708292
429,1517506329,51385.0,0.16776703933929316
430,1873063679,51298.0,0.16793776054302775
431,2247122222,51207.0,0.16810817889617283
432,2270694126,51050.0,0.16827807474885034
433,1551250668,50985.0,0.1684477542796782
434,1217312316,50960.0,0.16861735060979466
435,2112366211,50747.0,0.16878623806985
436,1729512058,50698.0,0.16895496245651098
437,1855043417,50638.0,0.16912348716146464
438,2286945573,50591.0,0.16929185544908082
439,1910572606,50435.0,0.1694597045642579
440,1981921000,50400.0,0.16962743719843904
441,1870664573,50298.0,0.16979483037371762
442,1229722321,50249.0,0.1699620604756019
443,1613808506,50245.0,0.17012927726537233
444,1991142724,50086.0,0.17029596489861826
445,1997185180,50000.0,0.17395679620019022
446,2252321943,50000.0,0.17395679620019022
447,1592239489,50000.0,0.17395679620019022
448,1371806831,50000.0,0.17395679620019022
449,2296944689,50000.0,0.17395679620019022
450,1646313817,50000.0,0.17395679620019022
451,2286959917,50000.0,0.17395679620019022
452,1270088102,50000.0,0.17395679620019022
453,1714840769,50000.0,0.17395679620019022
454,1353523351,50000.0,0.17395679620019022
455,1944174529,50000.0,0.17395679620019022
456,1676260471,50000.0,0.17395679620019022
457,1232995729,50000.0,0.17395679620019022
458,1471620578,50000.0,0.17395679620019022
459,2088982910,50000.0,0.17395679620019022
460,2149493370,50000.0,0.17395679620019022
461,1521823244,50000.0,0.17395679620019022
462,2170892735,50000.0,0.17395679620019022
463,1667311443,50000.0,0.17395679620019022
464,1188644455,50000.0,0.17395679620019022
465,2258509535,50000.0,0.17395679620019022
466,1433431160,50000.0,0.17395679620019022
467,1312400104,49999.0,0.17462238857927131
468,1240469861,49999.0,0.17462238857927131
469,1763959350,49999.0,0.17462238857927131
470,1814251930,49999.0,0.17462238857927131
471,1162662208,49995.0,0.17478877336192775
472,1318774661,49990.0,0.17512150964695608
473,2169120556,49990.0,0.17512150964695608
474,1404904655,49980.0,0.1752878445091857
475,1644788089,49900.0,0.17578605036904507
476,1195947439,49900.0,0.17578605036904507
477,2264679314,49900.0,0.17578605036904507
478,1436471689,49871.0,0.17595202247617298
479,1944098454,49800.0,0.17628349411038804
480,1568282901,49800.0,0.17628349411038804
481,1960085256,49651.0,0.17644873405125563
482,1787504195,49535.0,0.17661358794082233
483,2053037827,49524.0,0.17677840522207602
484,1320940549,49500.0,0.17727261744778822
485,1404581743,49500.0,0.17727261744778822
486,1599738490,49500.0,0.17727261744778822
487,2098195189,49495.0,0.17743733821621668
488,2271330745,49445.0,0.17760189258322234
489,1329846967,49299.0,0.17776596105807344
490,2115482352,49281.0,0.17792996962841232
491,2104055450,49103.0,0.17809338580968603
492,1947023449,49081.0,0.1782567287743337
493,1290187203,49010.0,0.17841983544896103
494,1355089779,49000.0,0.1787459822376465
495,2275742096,49000.0,0.1787459822376465
496,2095858168,48895.0,0.1789087061890014
497,2101081201,48610.0,0.17907048165224632
498,2184236454,48580.0,0.17923215727463757
499,1594235959,48555.0,0.1793937496963174
500,1211805040,48451.0,0.17955499600303781
501,2049169880,48400.0,0.179716072580307
502,1758906483,48320.0,0.17987688291529969
503,1224942234,48300.0,0.18019837046414683
504,1867043879,48300.0,0.18019837046414683
505,1764391347,48207.0,0.18035880473192398
506,1449203880,48200.0,0.18051921570350196
507,1813256693,48188.0,0.18067958673873846
508,1382776983,48141.0,0.18083980135663752
509,1549605051,48060.0,0.18099974640423167
510,2247239811,48000.0,0.18147898250189198
511,1221923759,48000.0,0.18147898250189198
512,2011214913,48000.0,0.18147898250189198
513,1384234909,47993.0,0.18163870457157957
514,1659077263,47990.0,0.1817984166571818
515,1652094185,47985.0,0.18195811210264173
516,2223781477,47900.0,0.18227693722872407
517,2209958504,47900.0,0.18227693722872407
518,1254785318,47835.0,0.18243613346991563
519,2241485234,47660.0,0.18259474730612738
520,1771013098,47617.0,0.1827532180371155
521,2072315092,47534.0,0.18291141254174179
522,1692040436,47395.0,0.1830691444504127
523,1690537599,47307.0,0.1832265834925795
524,1675610957,47256.0,0.18338385280529504
525,1450871371,47246.0,0.183541088837726
526,2198787239,47190.0,0.18369813850056343
527,1825901836,47136.0,0.18385500844986424
528,2011981453,47000.0,0.18401142578729504
529,1250499769,46998.0,0.18416783646866894
530,1623541065,46969.0,0.1843241506372176
531,1597122728,46923.0,0.1844803117164573
532,2032132494,46896.0,0.18463638293892867
533,1510442542,46824.0,0.18479221454335124
534,1774566768,46800.0,0.18510371800683045
535,1157597323,46800.0,0.18510371800683045
536,2008016348,46737.0,0.18525926007277732
537,1296614543,46707.0,0.18541470229787052
538,1490214320,46610.0,0.1855698217042035
539,2265046406,46600.0,0.18572490783025192
540,1920751842,46598.0,0.1858799873002434
541,2297958912,46510.0,0.1860347739037308
542,2153960336,46506.0,0.18618954719510433
543,1689627575,46500.0,0.18665380716471278
544,1324383047,46500.0,0.18665380716471278
545,1413431078,46500.0,0.18665380716471278
546,1694913192,46498.0,0.18680855383185868
547,2269722435,46483.0,0.18696325057857774
548,1613893289,46470.0,0.18711790406092688
549,1579710494,46228.0,0.18727175216038966
550,2275636421,46200.0,0.1874255070750557
551,1217124287,46132.0,0.1875790356837867
552,1538534087,46016.0,0.18773217824121682
553,1660835153,45999.0,0.1878852642221632
554,2163104590,45998.0,0.1880383468750811
555,1238205937,45995.0,0.18819141954391366
556,1875198914,45936.0,0.1883442958590673
557,2234965006,45642.0,0.1884961937338549
558,1785423374,45595.0,0.18864793519130507
559,1780405850,45527.0,0.18879945034282022
560,2158887508,45521.0,0.18895094552616462
561,1316041346,45490.0,0.1891023375406269
562,1229687103,45487.0,0.18925371957100381
563,1396065630,45482.0,0.18940508496123845
564,1840231148,45220.0,0.18955557840801762
565,1720397694,45188.0,0.1897059653578862
566,1699255402,45054.0,0.18985590635194166
567,2006871692,45049.0,0.19000583070585486
568,1796556491,45017.0,0.19015564856285747
569,1766153590,45002.0,0.19030541649943325
570,1948049031,45000.0,0.19090446162150865
571,1968128407,45000.0,0.19090446162150865
572,1270115597,45000.0,0.19090446162150865
573,1308560088,45000.0,0.19090446162150865
574,1502611785,44983.0,0.19105416632554376
575,1569508734,44945.0,0.1912037445644975
576,1668410948,44900.0,0.19180145847519053
577,1789665456,44900.0,0.19180145847519053
578,1698933838,44900.0,0.19180145847519053
579,2124357525,44900.0,0.19180145847519053
580,1690477290,44810.0,0.19195058743030277
581,1421682739,44791.0,0.1920996531528743
582,1167761872,44790.0,0.1922487155474174
583,1551664258,44754.0,0.1923976581329361
584,2264144957,44583.0,0.1925460316255888
585,2115864794,44551.0,0.19269429862133094
586,1760376142,44498.0,0.19284238923156488
587,1625987603,44492.0,0.1929904598736281
588,1547842677,44261.0,0.193137761741118
589,2132330793,44219.0,0.19328492383141274
590,1859151777,44121.0,0.19343175977491878
591,1691607138,44060.0,0.193578392708689
592,1545048867,44030.0,0.19372492580160558
593,1906031382,44018.0,0.19387141895818066
594,1666407976,44000.0,0.19401785221024354
595,1674846851,43999.0,0.19475000183041566
596,1998578331,43999.0,0.19475000183041566
597,2273068748,43999.0,0.19475000183041566
598,1930634553,43999.0,0.19475000183041566
599,1813386696,43999.0,0.19475000183041566
600,1877949502,43989.0,0.1948963984741655
601,2287329664,43900.0,0.1950424989233828
602,1235945374,43820.0,0.1951883331303236
603,2041871475,43803.0,0.19533411076078064
604,1950887812,43800.0,0.195625646053524
605,2110584246,43800.0,0.195625646053524
606,1196739150,43788.0,0.19577137376355422
607,1363921293,43785.0,0.19591709148949907
608,1821850125,43768.0,0.19606275263896017
609,1677423020,43695.0,0.19620817084234396
610,1478472825,43652.0,0.19635344594050416
611,2243648229,43595.0,0.19649853134104237
612,1494020428,43500.0,0.19664330057887727
613,1632968148,43499.0,0.19678806648868372
614,1487513580,43440.0,0.19693263604481123
615,1857703087,43295.0,0.19707672303681265
616,1181333028,43000.0,0.19721982826041956
617,2242362327,42998.0,0.19750602539551954
618,1507855936,42998.0,0.19750602539551954
619,2119608808,42956.0,0.19764898418587437
620,2295403400,42926.0,0.19779184313537554
621,1183729176,42923.0,0.19793469210079134
622,1566087672,42899.0,0.19807746119352418
623,1772598311,42705.0,0.19821958464873657
624,1776043684,42699.0,0.19836168813577823
625,1748460273,42587.0,0.19850341888363282
626,2188281675,42500.0,0.1992106249305274
627,1705222337,42500.0,0.1992106249305274
628,1732443548,42500.0,0.1992106249305274
629,1602384668,42500.0,0.1992106249305274
630,1438776255,42500.0,0.1992106249305274
631,1756323651,42476.0,0.1993519862672234
632,1258825051,42475.0,0.1994933442758909
633,2027101357,42432.0,0.19963455917933481
634,1155445331,42222.0,0.19977507519680296
635,1344480566,42190.0,0.19991548471736054
636,1356588159,42123.0,0.20005567126001153
637,1577989643,42110.0,0.20019581453829263
638,1547173111,42042.0,0.20033573151063871
639,1623764167,42030.0,0.2004756085466433
640,1529041189,42000.0,0.20075516293694518
641,1733960184,42000.0,0.20075516293694518
642,1554705951,41999.0,0.20089493680406764
643,1265547649,41996.0,0.20103470068710474
644,1333387769,41933.0,0.20117425490434915
645,1238818206,41913.0,0.20131374256102438
646,2014689841,41845.0,0.20145300391176466
647,1153032850,41823.0,0.20159219204587886
648,1410015005,41712.0,0.20173101076883448
649,1224983612,41697.0,0.20186977957136323
650,1832747762,41500.0,0.2020078927522862
651,2207658846,41498.0,0.2021459992771522
652,1756282767,41493.0,0.20228408916187596
653,1223809446,41400.0,0.20255964991803066
654,1348716872,41400.0,0.20255964991803066
655,1352444745,41328.0,0.20269719067805916
656,2098251474,41310.0,0.20283467153357548
657,1958809420,41239.0,0.20297191609907142
658,2059598147,41230.0,0.20310913071231124
659,1248203459,41199.0,0.20324624215666895
660,1703610140,41197.0,0.2033833469449697
661,1235147702,41196.0,0.20352044840524205
662,1711069851,41185.0,0.20365751325720136
663,1223435462,41025.0,0.2037940456246077
664,1768993329,41000.0,0.20393049479130265
